DX이해,제목,제작,url,부분,분류1,분류2,분류3,분류4
자동화기술,"스마트한 영업인력 자동화 솔루션, Oracle Sales Cloud ",Oracle Korea,youtube.com/watch?v=jvVsEiQgcRE&pp=ygUP7JiB7JeF7J6Q64-Z7ZmU,영업,Salesforce,인력자동화,,
자동화기술,What is Tableau from Salesforce? | How To Increase Your ROI with Tableau | Salesforce Explained ,Salesforce,https://www.youtube.com/watch?v=oxtYqKkmtd0&pp=ygUKc2FsZXNmb3JjZQ%3D%3D,영업,Salesforce,,,
자동화기술,세일즈포스의 스마트한 영업전략: The Model - 세일즈포스 (Salesforce) ,세일즈포스 - Salesforce Korea,https://www.youtube.com/watch?v=1-rcZ2uLvMc&t=42s&pp=ygUKc2FsZXNmb3JjZQ%3D%3D,영업,Salesforce,,,
자동화기술,10분 학습 시리즈 - Salesforce 활용사례 : atsumel ,세일즈포스 - Salesforce Korea,https://www.youtube.com/watch?v=kxwwQKiTULg&pp=ygUKc2FsZXNmb3JjZQ%3D%3D,영업,Salesforce,,,
자동화기술,구글 시트로 대시보드 만들기 | 업무자동화 튜토리얼 ,일잘러 장피엠,https://www.youtube.com/watch?v=_F90hiIyLKY&pp=ygUP7JiB7JeF7J6Q64-Z7ZmU,영업,Google Sheet,영업전략,,
자동화기술,업무 자동화 필수함수1- vlookup과 sumif를 활용해서 영업일보 자동화 하기 ,Excel 탐구생활,https://www.youtube.com/watch?v=_F90hiIyLKY&pp=ygUP7JiB7JeF7J6Q64-Z7ZmU,영업,Excel,활용사례,,
자동화기술,업무 자동화로 매출을 크게 향상할 수 있는 유용한 팁 (10분 학습 시리즈): Salesforce 활용 사례 JBAN - 세일즈포스 (Salesforce) ,세일즈포스 - Salesforce Korea,https://www.youtube.com/watch?v=Xni8ejC0n8E,영업,Salesforce,,,
자동화기술,판매 파이프라인을 만드는 방법(초보자를 위한 HubSpot 자습서),Stewart Gauld,https://www.youtube.com/watch?v=XjK7831oKEs,영업,HubSpot,,,
자동화기술,매출 상승 방안의 핵심은? 고객관리프로그램 CRM!,atalkbiz,https://www.youtube.com/watch?v=Ao7bpnqzkng,영업,,,,
자동화기술,HubSpot CRM 사용 방법 | 소규모 기업을 위한 올인원 무료 CRM 소프트웨어(HubSpot 튜토리얼) ,Stewart Gauld,https://www.youtube.com/watch?v=brVfYiSPNI0,영업,Hubspot,,,
자동화기술,"전세계 CRM 1위 세일즈포스, 그래서 왜 필요한데? ",디케이비엠시(DK BMC),https://www.youtube.com/watch?v=QVwnYW4CUaw&pp=ygUDQ1JN,영업,Salesforce,고객관리,,
자동화기술,,,,,,고객관리,,
자동화기술,Bitrix24 CRM Tutorial for Beginners - How to Use Bitrix 24 ,Tutorials Nerd,https://www.youtube.com/watch?v=EEJJTOoXTJA,영업,Bitrix24,고객관리,기본/시작,
자동화기술,Bitrix24 CRM Tutorial (2023) | The BEST Free CRM Software?! ,Tutorials by Manizha & Ryan,https://www.youtube.com/watch?v=lENKty3sM_Q&pp=ygUGQml0cml4,영업,Bitrix24,고객관리,기본/시작,
자동화기술,Freshsales CRM Demo | Freshsales Explained in Under 7 Minutes ,Freshsales,https://www.youtube.com/watch?v=Nj8ITQ9iyPA&pp=ygUKRnJlc2hzYWxlcw%3D%3D,영업,Freshsales,고객관리,기본/시작,
자동화기술,FreshSales CRM Tutorial in 2023: How To Use FreshWorks CRM ,Tutorials by Manizha & Ryan,https://www.youtube.com/watch?v=4ix0C1CDJ0Q&pp=ygUKRnJlc2hzYWxlcw%3D%3D,영업,Freshsales,고객관리,기본/시작,
자동화기술,COMPLETE FreshSales Tutorial For Beginners 2022 - How To Use Freshworks CRM Software ,Business Guide,https://www.youtube.com/watch?v=LUNCKLHR4SU&pp=ygUKRnJlc2hzYWxlcw%3D%3D,영업,Freshsales,고객관리,기본/시작,
자동화기술,How To Use Freshworks CRM - Simple Tutorial (2022) ,Knowledge By Marcus,https://www.youtube.com/watch?v=0UWiYfmKKis&pp=ygUKRnJlc2hzYWxlcw%3D%3D,영업,Freshsales,고객관리,기본/시작,
자동화기술,7 Zoho CRM 자동화가 있어야 합니다(이에 대해 더 빨리 알았으면 합니다!) ,Zenatta Consulting & The CRM Zen Show,https://www.youtube.com/watch?v=0UWiYfmKKis&pp=ygUKRnJlc2hzYWxlcw%3D%3D,영업,Zoho,고객관리,기본/시작,
자동화기술,스타트업을 위한 Zoho | 완전한 가이드 | 조호 프리미엄 파트너스 ,BluRoot,https://www.youtube.com/watch?v=laXH3LDU20Y&pp=ugMICgJrbxABGAHKBQRab2hv,영업,Zoho,고객관리,기본/시작,
자동화기술,Zoho CRM Tutorial - 2023 ,Zenatta Consulting & The CRM Zen Show,https://www.youtube.com/watch?v=JWQdKOknXE4&pp=ygUEWm9obw%3D%3D,영업,Zoho,고객관리,기본/시작,
자동화기술,The Quick & Easy Way to Generate Quotes in Freshsales CRM by Freshworks ,DealHub,https://www.youtube.com/watch?v=HheED6Vn2YA&pp=ygUKRnJlc2hzYWxlcw%3D%3D,영업,Freshsales,고객관리,기본/시작,
자동화기술,Zoho CRM 튜토리얼 2023 | 초보자를 위한 Zoho CRM 사용 방법 ,How to Simple,https://www.youtube.com/watch?v=Jf42tmPPSQo&pp=ugMICgJrbxABGAHKBQRab2hv,영업,Zoho,고객관리,기본/시작,
자동화기술,Zoho One - all 45 apps in 15 minutes! ,CRM OZ,https://www.youtube.com/watch?v=NAw3uEelNhE,영업,Zoho,고객관리,기본/시작,
자동화기술,Zoho CRM 사용 방법 | 소기업용 무료 CRM 소프트웨어[2023] ,Stewart Gauld,https://www.youtube.com/watch?v=RkmLKlFVc9Q,영업,Zoho,고객관리,기본/시작,
자동화기술,SNS광고로 실시간 DB수집하기??? 3분만에 연동 가능!,마케팅학교 - AMPM,https://www.youtube.com/watch?v=WUzNt4OCvfw,영업,Zapier,고객관리,DB수집,
자동화기술,Excel의 영업 대시보드 | 판매용 동적 Excel 대시보드 ,Lean Excel Solutions,https://www.youtube.com/watch?v=bjLIA1vSqGs&pp=ugMICgJrbxABGAHKBQVFWGNlbA%3D%3D,영업,Excel,대시보드,,
,"Octoparse보다 강력한 크롤링 도구, Automatio | 코딩 없이 웹 크롤링하기 ",일잘러 장피엠,https://www.youtube.com/watch?v=TkBzjmEVkdA&pp=ygUZ7JeQ7Ja07YWM7J2067iUIOyCrOyaqeuylQ%3D%3D,영업,Automatio,크롤링,,
,엑셀에서 크롬 브라우져를 활용한 웹크롤링 ,엑셀장인 촬스,https://www.youtube.com/watch?v=x7TbETSVbnA&pp=ygUFRVhjZWw%3D,공통,Excel,크롤링,,
,,,,,,,,
,,,,,,,,
,자동화로 혁신하는 제조산업 ,"헬로티_매일 만나는 산업, IT News",https://www.youtube.com/watch?v=kRsjfgkZz9g&pp=ygUQ7KCc7KGwIOyekOuPme2ZlA%3D%3D,제조,,,,
,"제조업의 미래, 스마트공장을 가다7 : (주)프론텍 ",중소벤처기업부,https://www.youtube.com/watch?v=vmF8k8OkWC0&pp=ygUQ7KCc7KGwIOyekOuPme2ZlA%3D%3D,제조,,,,
,"삼성의 생산자동화시스템, 삼성 Nexplant MES ",삼성SDS,https://www.youtube.com/watch?v=UBjazFaJ0IM&pp=ygUQ7KCc7KGwIOyekOuPme2ZlA%3D%3D,제조,,,,
,"놀라실겁니다 ! 스케일이 남다른 우리밀 100% 식빵, 밤식빵 자동화 생산라인 | Automated White, Chestnuts Bread Mass Production line ",YumYum얌얌,https://www.youtube.com/watch?v=uWlCbRhYT7Y&pp=ygUQ7KCc7KGwIOyekOuPme2ZlA%3D%3D,제조,,,,
,"부품 공급 부터 조립까지 설비의 자동화, 스마트공장 / YTN 사이언스 ",YTN 사이언스,https://www.youtube.com/watch?v=QXk-GXUpB2Y&pp=ygUQ7KCc7KGwIOyekOuPme2ZlA%3D%3D,제조,,,,
,식품제조의 혁신 생산부터 물류까지 자동화 바틱그룹 스마트팩토리 ,바틱 그룹,https://www.youtube.com/watch?v=Lr0g-Od3g2M&pp=ygUQ7KCc7KGwIOyekOuPme2ZlA%3D%3D,제조,,,,
,"제조업의 미래, 스마트 팩토리 [다큐S프라임] / YTN 사이언스 ",YTN 사이언스,https://www.youtube.com/watch?v=Tv16LzOTUSM&pp=ygUQ7KCc7KGwIOyekOuPme2ZlA%3D%3D,제조,,,,
,[핫클립] 자동화된 자동차 부품 제작 / YTN 사이언스 ,YTN 사이언스,https://www.youtube.com/watch?v=b4zDkGNo6sk&pp=ygUQ7KCc7KGwIOyekOuPme2ZlA%3D%3D,제조,,,,
,생산 계획 관리 자동화 양식feat.작성기준&활용 ,상군TV,https://www.youtube.com/watch?v=OIvrVVYI97E&pp=ygUQ7KCc7KGwIOyekOuPme2ZlA%3D%3D,제조,Excel,생산계획,,
,생산일보만들기 / 월간생산레포트 / 자동화생산일 / 생산일지 / 생산관리 / Daily Production Report / Production Management ,공대녀의엑셀천재,https://www.youtube.com/watch?v=bLxcIIDpCJg&pp=ygUQ7KCc7KGwIOyekOuPme2ZlA%3D%3D,제조,Excel,생산계획,,
,생산 실적 관리 자동화 양식feat.일간/월간/년간 집계 ,상군TV,https://www.youtube.com/watch?v=M6ZG0YGFxGw&pp=ygUQ7KCc7KGwIOyekOuPme2ZlA%3D%3D,제조,Excel,생산계획,,
,"[5분 순삭! 교육맛zip] 생산관리, 이것만 알면 된다!",KPC 한국생산성본부,https://www.youtube.com/watch?v=FmRPGCVLJYo,제조,개념,생산계획,,
,엑셀강의: 생산계획 정보를 관리형태으로 변경 프로그램,이재태 -Jae Tae Lee,https://www.youtube.com/watch?v=M7jzLODUC3c,제조,Excel,생산계획,,
,'계획'과 '실적'을 함께 보여주는 엑셀 작업일정표 만드는 방법 - Excel Advanced Gantt Chart | 엑셀러 권현욱 ,엑셀러TV,https://www.youtube.com/watch?v=bAofn6pWjpo,제조,Excel,생산계획,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
컴퓨팅기술,,,,,,,,
컴퓨팅기술,조코딩의 파이썬 기초 강의 (점프 투 파이썬),조코딩 JoCoding,https://www.youtube.com/watch?v=KL1MIuBfWe0&list=PLU9-uwewPMe2AX9o9hFgv-nRvOcBdzvP5,Python,,,,
컴퓨팅기술,파이썬 기초 강의,소놀코딩_Sonol Coding,https://www.youtube.com/watch?v=UMfCZMuZoRk&list=PLz2iXe7EqJOOTNTK27a4-WsgZU5NVfguh,Python,,,,
컴퓨팅기술,혼자 공부하는 파이썬,윤인성,https://www.youtube.com/watch?v=IUXMgyiFBIU&list=PLBXuLgInP-5kr0PclHz1ubNZgESmliuB7,Python,,,,
컴퓨팅기술,생활코딩 Python 입문수업,생활코딩,https://www.youtube.com/watch?v=-3DHpwy498o&list=PLuHgQVnccGMDtnr4nTSFfmocHL5FeH1xR,Python,,,,
컴퓨팅기술,유튜브로 배우는 코딩 파이썬 강좌,영욱 스튜디오 {YOUNGWOOK Studio},https://www.youtube.com/watch?v=awGwP7Z_ROw&list=PLHF1wYTaCuiz27pmjzASOxgj9MxjTw1Ai,Python,,,,
컴퓨팅기술,최신 파이썬 코딩 무료 강의 - 5시간만 투자하면 개발자가 됩니다 ,조코딩 JoCoding,https://www.youtube.com/watch?v=KL1MIuBfWe0,Python,,,,
컴퓨팅기술,파이썬 코딩 무료 강의 (기본편) - 6시간 뒤면 여러분도 개발자가 될 수 있어요 [나도코딩] ,나도코딩,https://www.youtube.com/watch?v=kWiCuklohdY,Python,,,,
컴퓨팅기술,파이썬 기초문법 핵심정리,파이스탁,https://www.youtube.com/watch?v=jkwNBOyzSvQ&list=PLNPt2ycoheHom3MyHr-6lrgRgrXzxSRrY,Python,,,,
컴퓨팅기술,파이썬 무료 강의 100분 완성 (1분 파이썬 모음) ,나도코딩,https://www.youtube.com/watch?v=T6z-0dpXPvU,Python,,,,
컴퓨팅기술,[입문] 미운코딩새끼 : 4시간 만에 끝내는 파이썬 기초,김왼손의 왼손코딩,https://www.youtube.com/watch?v=c2mpe9Xcp0I&list=PLGPF8gvWLYyrkF85itdBHaOLSVbtdzBww,Python,,,,
컴퓨팅기술,파이썬 기초 강의 | 예제로 배우는 파이썬,코드덤 Code your dreams,https://www.youtube.com/watch?v=ZzxUvUTlws8&list=PLJlrtcxIfzvcsYS3mcFSrPOeLBP2FtFjS,Python,,,,
컴퓨팅기술,파이썬 코딩 무료 강의 (활용편1) - 추억의 오락실 게임을 만들어 보아요. 3시간이면 충분합니다. [나도코딩] ,나도코딩,https://www.youtube.com/watch?v=Dkx8Pl6QKW0,Python,,,,
컴퓨팅기술,[20강 완성 파이썬!!] 기초 파이썬 강의,소놀코딩_Sonol Coding,https://www.youtube.com/watch?v=IGSPSNmfgjs&list=PLz2iXe7EqJOPWSzKBzMMqpZuMnrFrlO8x,Python,,,,
컴퓨팅기술,,,,Python,,,,
컴퓨팅기술,파이썬 중급 강의 [소놀 코딩],소놀코딩_Sonol Coding,https://www.youtube.com/watch?v=fYIV3FBEljw&list=PLz2iXe7EqJOOt1r8Io-BFAV-SHFWFKYtN,Python,,,,
컴퓨팅기술,파이썬 중급,스마트인재개발원 인쌤TV,https://www.youtube.com/watch?v=te93Pa44fkA&list=PLRYL8FHwJMhASFeH3Q8rTe8Dc24fyVi-7,Python,,,,
컴퓨팅기술,(AI 교육) 파이썬 중급,다케이도신이찌,https://www.youtube.com/watch?v=aR_-xRNBUBU&list=PLr1T1dWUwSySCX_w0jx_tpW5vCWvSkO9q,Python,,,,
컴퓨팅기술,??(중급)파이썬 프로그래밍,호나가쌤,https://www.youtube.com/watch?v=YX-9MrmrtJc&list=PLLTjaGcQzCPkZTStalGZG2h4Jg4VxWnaP,Python,,,,
컴퓨팅기술,파이썬 예제 강의 기초 중급 #01~ 예제 코딩 강좌 인강,시공여행자,https://www.youtube.com/watch?v=cdfV0eH92GI&list=PLTx4U2BxQDErQh-CBZa5GRZ8cUcEgcW0N,Python,,,,
컴퓨팅기술,파이썬 실전 프로젝트,나도코딩,https://www.youtube.com/watch?v=IfjL4HXECFA&list=PLMsa_0kAjjrdqJ1rJba9MFWYv-GHluK4_,Python,,,,
컴퓨팅기술,[파이썬으로 게임 만들기 강의] 1. pygame 구조 이해하기 ,초보코딩,https://www.youtube.com/watch?v=pRBO1W0OX4I,Python,,,,
컴퓨팅기술,,,,,,,,
컴퓨팅기술,널널한 교수의 고급 파이썬,널널한 교수의 고급 파이썬,https://www.youtube.com/watch?v=HYg_Zp1186M&list=PL2P1Vm9k53HMUI3i_UKRfWc3ePzAVerhc,Python,,,,
컴퓨팅기술,파이썬 프로젝트,생각하는 코딩,https://www.youtube.com/watch?v=uZOd4hh9CZw&list=PLolaU0l2R_JU7kjMONXiLuMrL9IBWtvbM,Python,,,,
컴퓨팅기술,파이썬 실용 프로젝트,소스놀이터,https://www.youtube.com/watch?v=RxGQVeipdjg&list=PLY0-fSVL_iSOp3ACPwYSLGGH_AliyDG5P,Python,,,,
컴퓨팅기술,실전 프로젝트로 배우는 파이썬 데이터분석,알석사 - Computing Al,https://www.youtube.com/watch?v=NVea1GfoOXk&list=PL85aJPzQxlaCZcc0PhDA17Oz4pp7A3anY,Python,,,,
컴퓨팅기술,"[파이썬 실전 프로젝트1] Transfermarkt 크롤링 & 데이터분석 : BeautifulSoup, Pandas 실습",Jay GIL,https://www.youtube.com/watch?v=qMrA6lRtpGY&list=PL13IrJom4GzssqejzOqR2S0OukBIyufjy,Python,,,,
컴퓨팅기술,python django tutorial 강좌,명준MJ,https://www.youtube.com/watch?v=alrLd9T96aA&list=PLi4xPOplIq7d1vDdLBAvS5PmQR-p6KwUz,Python,,,,
컴퓨팅기술,,,,,,,,
컴퓨팅기술,R 프로그래밍 / R 기초,곽기영,https://www.youtube.com/watch?v=sL_Kc379r_4&list=PLY0OaF78qqGA42e0rXqBWCcF_C9Ib-T1x,R,,,,
컴퓨팅기술,R 기초강의,스마트인재개발원 인쌤TV,https://www.youtube.com/watch?v=iZc-X2lPm6c&list=PLRYL8FHwJMhDPF2R2pCe_HwqPt0gaUbvN,R,,,,
컴퓨팅기술,"R 프로그래밍 기초 3일만에 끝내기 [R 프로그램, R 언어, R studio] (완결)",만만한 수학TV [이상준 경희대 교수],https://www.youtube.com/watch?v=Vy0Z_dKvwvI&list=PLaqQvlCBe8vL739pc-jESsucndheGmQIZ,R,,,,
컴퓨팅기술,R 프로그래밍 기초 강의 시리즈,슬기로운통계생활,https://www.youtube.com/watch?v=jLcDVcgQpPI&list=PLKtLBdGREmMmw86INhCWxJNfwBUcnxgZ6,R,,,,
컴퓨팅기술,[R 데이터 분석 기초 강의] 혼자 공부하는 R 데이터 분석,한빛미디어,https://www.youtube.com/watch?v=5ZyU0SigwZ8&list=PLVsNizTWUw7GlCcyc2E8LOvUJ-oR9Q_mJ,R,,,,
컴퓨팅기술,난생처음 R 코딩 & 데이터 분석,한빛아카데미,https://www.youtube.com/watch?v=53wPj8D-x90&list=PLV6EMqotxTnHYi3mtwtqYwjrbiJQ4T_Xu,R,,,,
컴퓨팅기술,R프로그래밍-기초부터 중급까지(권장 강의),코딩형,https://www.youtube.com/watch?v=xwMvnRsBSlg&list=PLilcDFW2bfcoti6yFvVQu6ttki8duPHwC,R,,,,
컴퓨팅기술,rstat101 - R을 이용한 기초통계,슬기로운통계생활,https://www.youtube.com/watch?v=sQbRUgn-1D4&list=PLKtLBdGREmMnLbQnqGEfpCBtkGj2g_d-B,R,,,,
컴퓨팅기술,R studio 기초,Data Eat,https://www.youtube.com/watch?v=JJ5ZZf83F7c&list=PLGY_YVJad5_HDx41YQRecEI9Yu0nFUY6n,R,,,,
컴퓨팅기술,통계분석 with R(2019-1),강서대학교 빅데이터경영학과 이상철 교수,https://www.youtube.com/watch?v=twLB7h2pbuc&list=PLEUKy_nwlzwEbpOh3peYnSPI0FaeMQJW6,R,,,,
컴퓨팅기술,도구 R로 푸는 통계,통계의 도구들 Statools,https://www.youtube.com/watch?v=esK37_bj8Is&list=PLPiTdFurtYLJAS0VIPIeSl-62DzSiu1m5,R,,,,
컴퓨팅기술,Do it! 공공데이터로 배우는 R 데이터 분석 with 샤이니,easyspub,https://www.youtube.com/watch?v=-KEh29nphps&list=PLG7te9eYUi7sKZtIUCIRN6RF5pOZyIDdV,R,,,,
컴퓨팅기술,데이터분석 with R,언제나 휴일- 프로그래머,https://www.youtube.com/watch?v=wD8IHzABHtc&list=PL_fV1knZRgi7exNVoWk24_rdUUzGziLiC,R,,,,
컴퓨팅기술,R프로그래밍,Inyoung Choi,https://www.youtube.com/watch?v=sl_xZwLyMZ4&list=PLpv4JFTPuJ-qCUwE80yu8Tmf-4XLMF3o7,R,,,,
컴퓨팅기술,R 프로그램강좌,mingoo Lee,https://www.youtube.com/watch?v=lK79KtnbUyE&list=PLi5qIcyETsBtTgrx1YyOwLtJl3OC2szpV,R,,,,
컴퓨팅기술,R / 하둡 / 파이썬 / Scratch,아이티동스쿨,https://www.youtube.com/watch?v=ZvQXbugcmTA&list=PLz6tAJ4joupFxFCX1feEkNYSJdxw7QVeJ,R,,,,
컴퓨팅기술,R린이들 꿀팁들 저장소,슬기로운통계생활,https://www.youtube.com/watch?v=F5LYjvLxNJw&list=PLKtLBdGREmMlsQvFyWWRsg7OX6S3kfuJk,R,,,,
컴퓨팅기술,,,,,,,,
컴퓨팅기술,R 중급강의,스마트인재개발원 인쌤TV,https://www.youtube.com/watch?v=-LlwTJLKpGg&list=PLRYL8FHwJMhALkbLNQWRgV_O6YjDzgOKD,R,,,,
컴퓨팅기술,R 고급통계 강의,통계파랑,https://www.youtube.com/watch?v=eX4XFH17i10&list=PLCt8K88AxcKNgXwLRkY930DMm0EgwtxC9,R,,,,
컴퓨팅기술,,,,,,,,
컴퓨팅기술,알고리즘 기초 100제,진쓰 코딩,https://www.youtube.com/watch?v=yMqDpW__fEo&list=PLVoihNyHW4xkm_KJ8_N8X7F6EQP4uSRyR,알고리즘,,,,
컴퓨팅기술,Do it! 알고리즘 코딩 테스트 - 이론 강의(공통),easyspub,https://www.youtube.com/watch?v=XncTU-4i1KI&list=PLG7te9eYUi7tAQygBknaTciy8wzLCe-Ll,알고리즘,,,,
컴퓨팅기술,Do it! 알고리즘 코딩테스트 - 핵심이론 강의,하루코딩,https://www.youtube.com/watch?v=XncTU-4i1KI&list=PLFgS-xIWwNVX-zm4m6suWC9d7Ua9z7fuT,알고리즘,,,,
컴퓨팅기술,코딩테스트 필수 알고리즘,개발자 장고,https://www.youtube.com/watch?v=pvufY7rK7VA&list=PLi-xJrVzQaxXC2Aausv_6mlOZZ2g2J6YB,알고리즘,,,,
컴퓨팅기술,파이썬으로 배우는 알고리즘 기초,주니온TV 아무거나연구소,https://www.youtube.com/watch?v=Wj7KXv--hiw&list=PLHqxB9kMLLaPOp0jh591QhPvbz4H266SS,알고리즘,,,,
컴퓨팅기술,Do it! 알고리즘 코딩테스트 - 실전문제 풀이(C++),하루코딩,https://www.youtube.com/watch?v=esesL0D9vsE&list=PLFgS-xIWwNVVl3EckbznNdCIUNsoGGloa,알고리즘,,,,
컴퓨팅기술,알고리즘.데이터구조 with Nico,노마드 코더 Nomad Coders,https://www.youtube.com/watch?v=9TyyMtlk5i4&list=PL7jH19IHhOLMdHvl3KBfFI70r9P0lkJwL,알고리즘,,,,
컴퓨팅기술,바킹독의 실전 알고리즘 강의,BaaarkingDog,https://www.youtube.com/watch?v=LcOIobH7ues&list=PLtqbFd2VIQv4O6D6l9HcD732hdrnYb6CY,알고리즘,,,,
컴퓨팅기술,백준알고리즘,황진경코딩영재AI학원,https://www.youtube.com/watch?v=zTgSCqc9vHc&list=PLS3b0M70KTPx9nSDdGqlHsB6uYNq0UJRs,알고리즘,,,,
컴퓨팅기술,실전 알고리즘 강좌 (Algorithm Programming Tutorial),동빈나,https://www.youtube.com/watch?v=qQ5iLNjpxSk&list=PLRx0vPvlEmdDHxCvAQS1_6XV4deOwfVrz,알고리즘,,,,
컴퓨팅기술,"자료구조, 알고리즘, CS 지식",코딩문 codingmoon,https://www.youtube.com/watch?v=5Ky59iblLBI&list=PL3xNAKVIm80KOJ0g_OuJ7z-K9Esz4laZC,알고리즘,,,,
컴퓨팅기술,알고리즘 with JAVA,빵굽는개발자 빵형,https://www.youtube.com/watch?v=ExaatgwYqfU&list=PL2lVRutSfJd-aUSEkdMO8QbRuL5tPOrie,알고리즘,,,,
컴퓨팅기술,파이썬 알고리즘 공부,Kyeongrok Kim,https://www.youtube.com/watch?v=Brbh732_KLU&list=PLAdQRRy4vtQRwAGymS3q3VXk1WUfhZg7l,알고리즘,,,,
컴퓨팅기술,?? 자료구조&알고리즘,혀니C,https://www.youtube.com/watch?v=uxUDtU5CmDM&list=PLrj92cHmwIMfxmffI2RSuSmWfmHvLksoB,알고리즘,,,,
컴퓨팅기술,,,,,,,,
컴퓨팅기술,자료구조 - Data Structures with Python,Chan-Su Shin,https://www.youtube.com/watch?v=PIidtIBCjEg&list=PLsMufJgu5933ZkBCHS7bQTx0bncjwi4PK,자료구조,,,,
컴퓨팅기술,C로 배우는 자료구조,널널한 개발자 TV,https://www.youtube.com/watch?v=Pm8NCZJeFyI&list=PLXvgR_grOs1AiEXL3Xfy6yEZ7k2TL4rxy,자료구조,,,,
컴퓨팅기술,자료구조 및 실습 (2020),세종대.최유경 교수,https://www.youtube.com/watch?v=O5jodXjR084&list=PL1xKqHsVFgvkjsEOlTU-h7HAOmD1Bpadd,자료구조,,,,
컴퓨팅기술,Data Structure,생활코딩,https://www.youtube.com/watch?v=bj2F0hTiTtw&list=PLuHgQVnccGMDsWOOn_P0EmAWB8DArS3Fk,자료구조,,,,
컴퓨팅기술,자료구조,서강ssoc,https://www.youtube.com/watch?v=KJYZcCuiVuc&list=PLZtMMLWNjLqkCbsCI1mxY7UcnHVQQOfme,자료구조,,,,
컴퓨팅기술,자료구조 with C,Hard Code 하드코드,https://www.youtube.com/watch?v=GnvLJ3qB6lE&list=PLj7x16SB_2GkaAf4y22Vo8uXr8jJ4wbjG,자료구조,,,,
컴퓨팅기술,자료구조 기본서 강의(이석호) 재생목록,"스티브쌤 TV with JJ-정보컴퓨터,정컴,전산직",https://www.youtube.com/watch?v=xT-5BbWQw9o&list=PLwaVnP-dAv34bS6kii-LPP-u9i7F9uM5a,자료구조,,,,
,,,,,,,,
최신기술활용역량,,,,,,,,
최신기술활용역량,"Bing이 정말로 신이 됐습니다; ChatGPT는 애들 장난이고요, 구글은 정말 큰일났습니다 / 오목교 전자상가 EP.128 ",오목교 전자상가,https://www.youtube.com/watch?v=t2BvQS7Qm5A&pp=ygURY2hhdGdwdCDtmZzsmqnrspU%3D,검색엔진,Bing,,,
최신기술활용역량,챗 GPT 4.0 탑재 한 Microsoft Bing 사용 방법(컴퓨터및 스마트폰)_How to use Microsoft Bing ,IB 96,https://www.youtube.com/watch?v=z3sb6-LwmK4,검색엔진,Bing,,,
최신기술활용역량,"빙AI에서 최신 논문을 분석하고 요약하는 방법 | 챗GPT에는 없는 2021년 이후 논문 찾는 방법 | 한국, 외국 논문 착기 | Bing AI 챗GPT 사용법! ",감자나라ai,https://www.youtube.com/watch?v=i7zqCfFj7cA&pp=ygUEQmluZw%3D%3D,검색엔진,Bing,,,
최신기술활용역량,아직도 크롬쓰세요??? 훨씬 좋은 MS Bing 남들 보다 먼저쓰는 꼼수..ㄷㄷ!! ,월텍남 - 월스트리트 테크남,https://www.youtube.com/watch?v=rdBZV6o57-0&pp=ygUEQmluZw%3D%3D,검색엔진,Bing,,,
최신기술활용역량,스마트폰에서 Microsoft Bing 이용방법 _ Ai 인공지능 으로 이미지를 만들고 챗 GPT 활용하는 방법 알려드립니다. ,IB 96,https://www.youtube.com/watch?v=xVWa_Wb1DoU&pp=ygUEQmluZw%3D%3D,검색엔진,Bing,,,
최신기술활용역량,BING 검색엔진.. 하루 사용해 봤는데도 입이 다물어지지 않네요. 구글 큰일났네. chatGPT도 안되는 기능.. 최신자료/URL 분석/유튜브 URL 요약까지 한방에 다 되네요. ,미국주식으로 부자되기-미주부,https://www.youtube.com/watch?v=JFboVS95KTA&pp=ygUEQmluZw%3D%3D,검색엔진,Bing,,,
최신기술활용역량,챗GPT 마이크로소프트 Bing에 도입되다 ,머니네버슬립,https://www.youtube.com/watch?v=tIMGD6a19DA&pp=ygUEQmluZw%3D%3D,검색엔진,Bing,,,
최신기술활용역량,New Bing! 더욱 새로워진 검색엔진 뉴빙 | ?NEW BING (뉴빙) | ChatGPT가 탑재된 검색에 특화된 마이크로소프트 검색엔진 ,의학용어 톡톡 | 국제알버트슈바이처재단,https://www.youtube.com/watch?v=lLuQMHGkuxM&pp=ygUEQmluZw%3D%3D,검색엔진,Bing,,,
최신기술활용역량,마이크로소프트 作 인공지능 'Bing' 3분 요약으로 빠르게 배워보기! ,전도사TV,https://www.youtube.com/watch?v=MLjJXZ4_SvY&pp=ygUEQmluZw%3D%3D,검색엔진,Bing,,,
최신기술활용역량,"Bing은 신이야!!! 복잡한 질문에도 척척 대답하는 New Bing / 사용 신청 승인되어 직접 써봤습니다. (Microsoft AI, Edge, Bing, ChatGPT) ",이기릿 EgirIT,https://www.youtube.com/watch?v=OVvNZVlZxLk&pp=ygUEQmluZw%3D%3D,검색엔진,Bing,,,
최신기술활용역량,,,,검색엔진,,,,
최신기술활용역량,Google's NEW AI 'Magi' Takes the Industry By STORM! (NOW ANNOUNCED!) ,TheAIGRID,https://www.youtube.com/watch?v=WNQUFnCmxGw,검색엔진,MAGI,,,
최신기술활용역량,구글이 살아남기 위한 마지막 희망: 마기 (MAGI) 프로젝트로 검색 세계를 다시 평정할까? 오후다섯씨 ,오후다섯씨,https://www.youtube.com/watch?v=OoOB_rda3Ds&t=266s&pp=ygUETUFHSQ%3D%3D,검색엔진,MAGI,,,
